node_ID,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16
427531045,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
427531047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427531048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427531050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427531052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427531053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427593065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427593067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427593069,0,2,0,1,0,1,1,2,0,4,1,1,0,0,0,0,0
427593072,1,6,6,11,16,10,6,5,8,15,8,13,11,8,1,0,0
427593073,0,12,34,26,39,39,38,40,37,36,28,36,35,21,1,0,0
427593085,0,4,16,16,26,18,16,15,20,14,14,15,13,12,1,0,0
427593095,0,5,5,3,6,8,11,7,8,9,10,5,4,1,0,0,0
427593101,0,3,5,1,1,8,6,7,8,1,6,2,1,1,0,0,0
427593109,1,6,6,11,16,9,6,6,8,16,8,13,11,8,1,0,0
427593119,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
427593127,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
427593128,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,0,0
427593130,2,0,0,0,1,2,1,3,1,0,0,1,1,0,0,0,0
427593131,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0
427593149,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
427593166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427593272,1,6,7,11,16,9,7,6,6,16,10,17,11,8,1,0,0
427593293,1,3,3,3,1,1,3,5,2,1,1,2,3,0,0,0,0
427593294,2,5,7,13,16,10,6,8,11,18,9,14,15,8,1,0,0
427593295,2,4,4,2,2,2,3,7,3,1,2,3,4,0,0,0,0
427593296,0,4,4,5,7,4,3,8,3,1,3,6,4,0,0,0,0
427593297,0,4,3,2,6,4,3,6,1,0,1,4,3,0,0,0,0
427593301,0,9,24,25,28,34,25,31,22,24,23,34,32,22,3,0,0
427593305,0,9,21,16,30,28,19,15,20,17,21,20,19,16,2,1,0
427593308,0,4,17,9,24,18,13,19,15,15,14,19,18,15,3,0,0
427593324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427593364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427593387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427593396,1,2,4,2,2,1,4,6,2,1,2,3,4,0,0,0,0
427594204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428048569,0,2,0,1,0,1,0,2,0,4,1,1,0,0,0,0,0
430043636,0,0,0,3,3,1,2,4,2,3,2,2,1,0,0,0,0
430043640,0,0,0,1,4,1,0,4,0,2,1,1,1,0,0,0,0
430043643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430043664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430043665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430043678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430043737,0,3,4,4,1,4,4,1,1,4,3,8,3,0,0,0,0
430043746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430043747,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0
430043760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430043763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430043764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430043775,0,6,5,14,9,8,8,8,6,6,11,8,8,0,0,0,0
430127630,1,1,9,6,4,1,4,3,5,4,3,3,0,0,0,0,0
430127641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430127647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430127649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430127682,1,1,9,4,4,0,5,2,4,3,3,3,0,0,0,0,0
430127696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430127700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430127766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430127772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430127803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430127814,0,2,7,6,3,1,4,2,2,5,2,4,0,0,0,0,0
430127815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430127817,1,1,0,0,0,3,5,1,0,1,3,1,0,0,0,0,0
431530944,0,3,6,3,6,3,6,6,6,2,8,4,5,1,0,0,0
431531015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431537126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431547284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431547322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431548708,1,1,0,0,1,1,2,3,2,1,1,1,0,0,0,0,0
431549517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
431552783,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0
4352541558,1,2,0,1,1,1,1,1,1,5,1,1,0,0,0,0,0
443724545,0,7,4,2,3,1,6,3,6,6,2,1,1,0,0,0,0
445327430,0,2,8,9,5,6,8,11,10,5,9,11,6,7,1,0,0
446782730,2,6,1,2,1,1,5,4,4,6,3,0,1,0,0,0,0
446782734,0,9,4,2,3,1,6,3,5,6,3,1,1,0,0,0,0
446783101,1,0,2,1,4,1,0,1,2,0,0,1,1,0,0,0,0
446783105,0,2,3,1,4,6,0,1,6,2,0,3,1,0,0,0,0
446783109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446783117,1,3,4,2,6,7,1,2,7,3,2,4,1,0,0,0,0
446860578,0,3,4,1,5,7,1,2,7,3,2,4,1,0,0,0,0
446860603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446860606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446860611,1,0,1,0,0,1,4,1,0,1,4,0,1,0,0,0,0
447064614,0,3,4,2,5,7,1,2,6,4,2,4,1,0,0,0,0
447064935,0,3,3,2,4,8,1,2,5,4,3,4,1,0,0,0,0
447064941,0,3,3,2,4,8,1,2,6,4,3,4,1,0,0,0,0
448115317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448115329,1,1,2,2,5,5,0,2,5,2,0,3,1,0,0,0,0
448454654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448454721,1,0,1,0,0,1,4,1,0,1,3,0,1,0,0,0,0
4540529810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540529811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458424035#2-AddedOffRampNode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458681912#4-AddedOffRampNode,0,4,10,26,21,10,11,11,13,10,17,12,18,3,0,0,0
458681919-AddedOnRampNode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461539042,0,4,5,5,11,14,11,11,10,8,11,14,10,7,3,2,0
461539049,0,4,6,4,12,14,12,9,13,8,12,12,10,9,2,1,0
461539214,0,8,7,27,17,12,9,14,13,14,15,15,16,0,0,0,0
461539256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461539257,0,1,7,6,8,12,10,5,9,3,11,8,7,7,1,1,0
4617529073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463392802,1,4,1,2,3,2,5,3,5,2,0,1,0,0,0,0,0
463392807,0,1,0,1,1,1,1,2,3,0,0,1,0,0,0,0,0
463392809,2,3,1,2,2,1,4,2,1,1,0,0,0,0,0,0,0
463392811,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
463392814,0,2,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0
463392815,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
463392819,1,2,0,1,1,1,3,2,1,1,0,0,0,0,0,0,0
463392821,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
463392823,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0
463392828,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0
463392942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463392982,0,7,5,2,4,1,5,3,6,6,3,1,1,0,0,0,0
463393043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463393045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463393049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463393055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463393171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463393175,0,1,12,23,23,26,24,21,33,18,15,28,15,25,10,0,0
463393266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463393565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463429642,1,4,0,0,0,1,0,2,2,3,2,0,0,0,0,0,0
463448638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463448643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463680893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644314386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465232459,0,0,5,7,5,13,14,12,9,10,9,11,13,8,8,1,1
470253062,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
473755428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473760710,0,2,19,19,26,27,24,29,31,18,19,27,24,18,6,0,0
473760992,1,12,11,8,16,15,10,10,9,19,10,10,9,1,0,0,0
4844599844,1,9,6,6,11,17,6,7,6,10,8,7,8,1,0,0,0
4849094103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905822412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4912560016,1,12,12,8,16,15,12,10,9,18,11,10,8,4,0,0,0
4912560024,1,11,12,8,16,14,13,10,9,18,11,10,6,4,0,0,0
4912560027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503306668#1-AddedOffRampNode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519549329,0,0,1,1,0,1,0,1,2,0,0,2,0,0,0,0,0
520197469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521144067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521144069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521144442,0,1,1,1,1,1,2,1,2,1,1,1,0,0,0,0,0
521144462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529003605,0,3,6,4,5,3,7,7,5,4,8,4,5,1,0,0,0
529003619,0,3,6,4,4,3,8,7,5,5,6,4,5,0,0,0,0
529003689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529003713,0,2,3,2,1,1,4,3,2,0,4,5,1,3,0,0,0
529003714,0,2,3,2,1,1,4,3,2,0,4,5,1,3,0,0,0
529006140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529018395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529018396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529022875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529277227,0,3,3,5,2,3,4,1,1,1,4,6,5,0,0,0,0
529291141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529321357,1,0,1,0,0,1,4,2,0,0,3,1,1,0,0,0,0
529359329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529780927,0,0,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0
5317700688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318020385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392852819,0,2,3,2,1,1,4,3,2,0,5,5,2,3,0,0,0
5392857471,0,2,2,1,1,2,0,1,1,1,3,1,3,1,0,0,0
5392857477,1,2,3,1,1,3,3,3,1,1,5,3,3,1,0,0,0
5396067345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5558663785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5558663787,0,2,5,1,1,7,6,5,8,1,5,2,1,1,0,0,0
5558684134,0,1,1,2,3,2,2,3,1,1,1,2,1,0,0,0,0
5559151366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574566424,3,2,4,1,4,2,2,1,2,1,1,2,0,0,0,0,0
574575109,0,1,0,1,2,2,1,1,4,2,2,2,0,0,0,0,0
582566913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582566914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582566933,0,3,3,10,7,6,2,7,3,5,5,2,2,0,0,0,0
582566935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582566939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582566946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582566956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582567260,1,0,3,0,2,3,2,3,0,1,1,0,0,0,0,0,0
582575956,0,3,4,4,1,4,3,1,1,4,3,7,3,0,0,0,0
582575957,0,3,4,4,2,4,3,1,1,4,3,6,3,0,0,0,0
582575994,0,3,3,3,1,3,2,0,0,2,2,2,1,0,0,0,0
582576030,0,1,2,2,3,1,1,2,2,3,6,6,2,0,0,0,0
582576043,2,3,3,2,2,1,0,0,1,2,3,2,0,0,0,0,0
582576051,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
582589180,0,3,4,5,1,3,4,1,1,3,4,8,3,0,0,0,0
582589243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583465629,0,3,11,3,15,9,4,4,5,7,4,9,5,5,0,0,0
590154319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5910712476,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
5910712478,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
598947926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598947945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599150773,0,0,3,5,4,1,1,2,1,1,3,3,0,0,0,0,0
6033543920,0,0,3,10,7,17,12,8,13,17,9,8,15,12,9,0,0
6033543923,0,0,3,10,7,17,12,8,13,17,9,8,15,12,9,0,0
607746816#4-AddedOffRampNode,0,3,1,12,3,4,1,6,3,6,3,3,5,0,0,0,0
610333729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610334093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610334162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613014002,0,5,11,7,8,11,7,5,5,11,7,5,9,3,0,0,0
6195611171,1,1,0,0,0,3,3,0,0,1,3,1,0,0,0,0,0
6315729063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6318681361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6478168638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6478194286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6478194287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513551607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513551611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513551614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513551616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513658533,1,1,9,4,4,0,5,2,4,3,3,3,0,0,0,0,0
6531392925,0,2,7,6,3,1,4,2,2,6,2,4,0,0,0,0,0
6560059131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6560059138,2,1,9,5,3,0,5,2,4,3,3,3,0,0,0,0,0
6566890584,0,1,4,0,1,1,1,1,3,2,0,0,0,0,0,0,0
6567087755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6575118683,0,2,16,20,25,26,22,25,33,15,17,29,19,19,7,0,0
6656628406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6749296668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6802107177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6887861209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6887861210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6894381977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6894381978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6904781904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690498845#1-AddedOnRampNode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6905012676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693773358-AddedOffRampNode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693773359-AddedOffRampNode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6975777880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7087593294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7087593299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7108562620,2,0,0,2,2,4,2,1,1,3,3,3,1,0,0,0,0
7228148565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7228148568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7228151803,0,2,6,4,2,3,7,4,4,5,4,3,4,0,0,0,0
7257695671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7291626102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7413294129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774662249,0,0,7,25,11,31,21,20,40,19,17,21,21,24,16,0,0
774662368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774708675#1-AddedOnRampNode,0,3,6,4,4,3,8,6,4,6,4,4,5,0,0,0,0
7777467127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806309395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850751598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850854662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850854668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850854673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850854713,0,4,5,4,11,13,12,11,10,10,10,13,9,8,5,2,0
850854718,0,6,5,13,9,7,7,5,8,4,10,8,8,0,0,0,0
850854730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850854732,0,4,5,4,11,13,12,11,10,8,11,14,10,6,4,2,0
850854768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850854772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850854779,0,8,4,25,12,11,7,8,11,8,9,9,10,0,0,0,0
8589893702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8989801909,2,1,8,5,3,1,4,2,4,5,2,3,0,0,0,0,0
9189021145,3,3,2,0,1,2,1,0,1,2,1,0,0,0,0,0,0
9189042441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93032263#1-AddedOffRampNode,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9357977576,0,3,2,2,2,2,4,6,3,5,1,3,2,0,0,0,0
9360650403,0,1,6,5,8,13,10,6,11,3,11,9,7,7,2,1,0
9362874580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9363763132,1,4,0,0,0,1,0,1,2,3,2,0,0,0,0,0,0
9366728814,1,4,0,0,0,1,0,1,2,3,2,0,0,0,0,0,0
9366728816,1,4,0,0,0,1,0,1,2,3,2,0,0,0,0,0,0
9366790018,1,4,1,2,3,2,5,3,4,3,0,1,0,0,0,0,0
954343294,0,1,2,1,0,1,1,1,1,3,3,0,0,0,0,0,0
966863997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9708417983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9708417984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9709501448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9759859727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9786116672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9786116673,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9912087575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994603720,0,0,1,2,0,1,1,0,3,1,3,2,1,0,0,0,0
9965906099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9994154771,0,4,5,3,2,4,3,2,2,3,3,2,1,0,0,0,0
9994184874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9994184879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9994184884,0,1,0,0,0,1,1,2,1,1,0,1,1,0,0,0,0
9994345613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9994482183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9994578624,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
J0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J1,0,0,4,21,36,36,45,40,47,44,36,31,36,45,37,13,0
J10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J14,0,0,1,18,10,9,13,13,14,14,8,6,13,14,6,1,0
J15,0,0,3,10,12,17,12,11,13,17,15,8,15,15,9,0,0
J16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J2,3,3,7,12,19,15,10,6,6,19,15,15,13,12,5,0,0
J20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J3,0,0,5,9,8,17,20,20,16,15,14,18,19,12,11,6,2
J4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VJ1_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster10003390775_11843465409_11843465410_11866261014_#1more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster10003979590_9365267012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
cluster10003979593_9360650405,0,1,6,5,7,13,9,4,11,3,10,10,7,6,2,1,0
cluster10028825432_463680897,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0
cluster10691285605_10691285606_2084115326_3568752193_#3more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster10839591755_10839591756_10839591759_308231734,0,3,6,3,5,3,6,7,6,2,8,4,4,1,0,0,0
cluster10845425997_308081022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cluster1085546708_251361763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster1085547021_426935886,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
cluster11843465403_426941387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster11846990567_2446018847,0,2,2,2,0,2,0,2,0,2,2,1,3,1,0,0,0
cluster11847056871_2446018850,0,2,2,1,1,2,0,2,0,2,2,1,3,1,0,0,0
cluster11864823655_11864823656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster11886114678_308071900,1,4,1,2,3,2,5,2,4,2,0,1,0,0,0,0,0
cluster11888546687_11888546688,0,2,15,22,24,27,22,22,37,16,17,30,23,22,8,0,0
cluster11921336862_11921336863_cluster_308071911_419638231_610334163_610334165,0,1,8,28,23,32,28,33,40,24,20,23,25,28,15,0,0
cluster11921336864_11921336865_6033543935_6033543937,0,0,7,26,11,30,23,20,38,29,17,21,26,24,16,0,0
cluster11930220746_4617529072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster1645161060_3325533369,0,3,9,7,5,4,4,5,3,7,4,4,2,0,0,0,0
cluster1732229328_7104883916,0,4,5,5,11,15,12,10,10,9,12,13,10,9,4,1,0
cluster1952787446_1952787467_1952787491,0,4,6,4,3,4,7,6,4,6,5,4,4,0,0,0,0
cluster1952787469_1952787483,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cluster2458999164_582566909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster2578344258_3826215089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster2703669951_3330368636,2,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0
cluster3023900548_9570457941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster308074436_470223615#4-AddedOffRampNode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster308188550_6548820265,1,4,4,1,2,4,2,0,3,1,1,2,1,0,0,0,0
cluster308188640_6575119290,3,7,6,1,7,9,7,2,5,2,7,3,7,0,0,0,0
cluster308232359_cluster4844599843_cluster308232925_6575119285,2,10,10,7,11,17,8,7,10,9,9,8,9,1,0,0,0
cluster3387131010_cluster11836637098_1274789003#0-AddedOnRampNode,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cluster3596808457_3596808458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster3676182396_cluster_11645479499_11645479500_11645479502_11645479503_#2more,0,13,12,32,24,24,21,24,22,17,24,27,25,8,5,2,0
cluster3832041162_4285700226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster426823706_6894234846,0,2,14,22,24,27,22,20,36,16,16,26,20,21,8,0,0
cluster582566911_6856463623,0,3,3,10,6,6,2,7,3,5,5,2,2,0,0,0,0
cluster582566938_582566943,0,3,8,12,7,4,4,7,3,6,5,2,2,0,0,0,0
cluster6864771384_cluster_10219547462_10219547463_10219547464_10219547465,0,3,3,5,1,3,4,1,1,1,4,8,4,0,0,0,0
cluster9197307509_9197307513,1,9,6,6,11,15,6,7,5,12,8,7,8,1,0,0,0
clusterJ16_J17,4,1,1,2,5,4,1,2,2,1,0,1,0,0,0,0,0
clusterJ4_J5_J6_J7_#2more,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
